X,Y,Z,OriginTime,MinWait,NumberSeen,MaxAngle,PctEmpty
0.833603,0.0837935,0.28693,0.325249,0.0301384,0,0,0.82
0.388531,0.926995,0.109399,0.325307,0.0299167,0,0,0.84
0.235409,0.974227,0.940024,0.325309,0.0265597,0,0,0.86
0.849893,0.8488,0.526104,0.325425,0.0216379,0,0,0.81
0.797466,0.446451,0.57245,0.325444,0.0204839,0,0,0.89
0.694123,0.907061,0.584843,0.325564,0.0222231,0,0,0.9
0.444847,0.597827,0.776959,0.325589,0.00955685,0,0,0.86
0.49481,0.372019,0.022243,0.32559,0.00332493,0,0,0.9
0.623921,0.556962,0.929288,0.325608,0.0313826,0,0,0.92
0.538207,0.239933,0.884521,0.325645,0.0146833,0,0,0.89
0.426742,0.175702,0.872344,0.325698,0.000277029,1,0.426887,0.85
0.352553,0.649614,0.605105,0.326117,0.0198629,0,0,0.9
0.916849,0.0435366,0.198056,0.326123,0.0270327,0,0,0.76
0.00208248,0.770009,0.352307,0.326264,0.0239162,0,0,0.94
0.111221,0.17898,0.166437,0.326277,0.0328998,0,0,0.85
0.711651,0.499467,0.871738,0.326336,0.0435021,0,0,0.82
0.10911,0.785632,0.836677,0.326394,0.0293544,0,0,0.89
0.816975,0.562734,0.950516,0.326558,0.0255856,0,0,0.83
0.370091,0.438934,0.716156,0.326634,0.0107512,0,0,0.82
0.0870507,0.65968,0.980233,0.326651,0.0180932,0,0,0.87
0.0861986,0.621892,0.945052,0.326761,0.0257633,0,0,0.82
0.876476,0.459719,0.564299,0.326822,0.00463071,1,0.055741,0.82
0.45137,0.785647,0.221864,0.326832,0.0288405,0,0,0.88
0.925729,0.580102,0.0588131,0.326967,0.0271477,0,0,0.89
0.259651,0.673197,0.353097,0.326981,0.0206334,0,0,0.89
0.373393,0.0750815,0.813168,0.327187,0.0129608,0,0,0.86
0.464349,0.843781,0.390019,0.327294,0.0262049,0,0,0.86
0.680436,0.0577347,0.600648,0.327349,0.0229768,0,0,0.77
0.944623,0.788304,0.531977,0.327366,0.0292248,0,0,0.83
0.916482,0.859901,0.480208,0.327524,0.0258523,0,0,0.81
0.037548,0.807903,0.276129,0.327526,0.0432591,0,0,0.85
0.921796,0.813186,0.446153,0.327554,0.0226395,0,0,0.82
0.658416,0.549887,0.388692,0.327639,0.0378073,0,0,0.83
0.820984,0.851843,0.709212,0.3277,0.0185074,0,0,0.8
0.741343,0.860944,0.0529178,0.327758,0.0268099,0,0,0.84
0.0494835,0.299905,0.997002,0.327818,0.0235275,0,0,0.87
0.721461,0.402855,0.594075,0.327866,0.0196995,0,0,0.85
0.034748,0.970674,0.717188,0.327897,0.0165345,0,0,0.86
0.83564,0.912617,0.83184,0.327996,0.028774,0,0,0.96
0.668354,0.859705,0.595629,0.328011,0.0129307,0,0,0.87
0.374577,0.524997,0.715075,0.328145,0.0245674,0,0,0.81
0.0370447,0.844446,0.0862505,0.328156,0.00407891,1,0.113629,0.87
0.64323,0.906399,0.728629,0.328208,0.0237278,0,0,0.86
0.181664,0.406535,0.556111,0.328283,0.0252825,0,0,0.87
0.124838,0.855503,0.664955,0.328335,0.0145252,0,0,0.84
0.90198,0.781451,0.38775,0.328526,0.0138485,0,0,0.78
0.294648,0.111877,0.438541,0.328808,0.022142,0,0,0.83
0.927354,0.677288,0.458944,0.328851,0.0290609,0,0,0.88
0.625741,0.0139961,0.763954,0.329001,0.0196871,0,0,0.83
0.0864584,0.787647,0.470853,0.329078,0.034269,0,0,0.8
0.172267,0.258599,0.231539,0.329243,0.0263649,0,0,0.85
0.283753,0.48292,0.881698,0.329286,0.0237152,0,0,0.83
0.0656514,0.547614,0.76924,0.329344,0.0434308,0,0,0.87
0.962454,0.751861,0.571092,0.329459,0.0166687,0,0,0.84
0.161923,0.626844,0.853962,0.329476,0.0309673,0,0,0.81
0.238109,0.277855,0.788081,0.329581,0.00945076,0,0,0.81
0.153624,0.636158,0.361556,0.329779,0.0399523,0,0,0.85
0.106327,0.938654,0.396754,0.329843,0.00346905,2,0.160729,0.77
0.93108,0.892537,0.0945859,0.329859,0.0285252,0,0,0.79
0.720673,0.396011,0.689835,0.329901,0.0134015,0,0,0.86
0.923828,0.223794,0.120354,0.329917,0.0145127,0,0,0.8
0.381524,0.103295,0.438387,0.329942,0.0172097,0,0,0.84
0.153064,0.580458,0.586578,0.329948,0.0314628,0,0,0.78
0.637285,0.15994,0.447221,0.330075,0.0191777,0,0,0.81
0.532238,0.397858,0.190154,0.330103,0.0287909,0,0,0.87
0.859631,0.497197,0.218204,0.330153,0.0251125,0,0,0.88
0.277889,0.244965,0.286739,0.330231,0.0196928,0,0,0.8
0.0313114,0.70943,0.384779,0.330236,0.0353587,0,0,0.86
0.839172,0.45758,0.4193,0.330354,0.032581,0,0,0.87
0.948482,0.951047,0.0395253,0.330398,0.0370697,0,0,0.89
0.033176,0.311735,0.206169,0.330481,0.018991,0,0,0.85
0.812642,0.976965,0.901036,0.330507,0.0172814,0,0,0.81
0.964281,0.597564,0.238206,0.330518,0.00439284,1,0.204242,0.86
0.760399,0.142856,0.523778,0.330645,0.0364175,0,0,0.79
0.733758,0.876137,0.290192,0.330728,0.00803477,1,0.126981,0.86
0.735134,0.945842,0.341673,0.330729,0.00683393,1,0.165695,0.9
0.578372,0.0958726,0.733418,0.330736,0.00992873,0,0,0.74
0.032203,0.110555,0.912427,0.330739,0.0116001,1,0.050546,0.84
0.502053,0.383881,0.396451,0.330761,0.032065,0,0,0.84
0.431852,0.516926,0.266145,0.330893,0.0394392,0,0,0.87
0.0268073,0.999516,0.208942,0.331022,0.0205028,0,0,0.85
0.225457,0.470256,0.508828,0.331182,0.0343147,0,0,0.84
0.518114,0.59342,0.131295,0.331185,0.0123725,0,0,0.9
0.155915,0.493413,0.136945,0.331186,0.0243756,0,0,0.78
0.49917,0.686923,0.261237,0.331222,0.031456,0,0,0.78
0.804319,0.393807,0.499438,0.331231,0.0057167,0,0,0.85
0.0151971,0.666975,0.787669,0.33124,0.0127868,0,0,0.82
0.905512,0.0772947,0.32712,0.331253,0.0153521,0,0,0.8
0.234471,0.919944,0.276988,0.33133,0.0106685,0,0,0.84
0.184616,0.571827,0.0938037,0.331465,0.0047856,1,0.229022,0.83
0.363412,0.352626,0.941019,0.331515,0.0226175,0,0,0.79
0.761316,0.314703,0.583408,0.331544,0.0308822,0,0,0.82
0.95248,0.00905639,0.0836486,0.331544,0.0289898,0,0,0.87
0.24239,0.279002,0.0456954,0.331661,0.00858992,0,0,0.81
0.27604,0.299481,0.295425,0.331698,0.0167111,0,0,0.83
0.165039,0.774133,0.296447,0.331745,0.00994537,0,0,0.82
0.149072,0.680433,0.831296,0.331823,0.0286205,0,0,0.87
0.617218,0.690674,0.429253,0.33196,0.0313877,0,0,0.85
0.884534,0.0997222,0.00525257,0.332089,0.0312685,0,0,0.89
0.266711,0.483135,0.811665,0.332112,0.0258856,0,0,0.82
0.128497,0.972445,0.0405988,0.332164,0.038884,0,0,0.86
0.870785,0.588182,0.513993,0.332182,0.019893,0,0,0.89
0.61801,0.816676,0.879763,0.332196,0.00968855,1,0.0231167,0.83
0.753002,0.725198,0.404328,0.332203,0.0145416,0,0,0.75
0.731703,0.0838246,0.553231,0.332275,0.0195983,0,0,0.84
0.275307,0.867363,0.486533,0.33233,0.0214566,0,0,0.82
0.219651,0.930721,0.6149,0.332362,0.00872616,0,0,0.79
0.952519,0.990508,0.203513,0.332419,0.0215941,0,0,0.82
0.23308,0.364534,0.921601,0.33243,0.0232928,0,0,0.89
0.432165,0.846615,0.980035,0.332456,0.000119534,3,0.436439,0.75
0.600713,0.68988,0.745157,0.332499,0.0305791,0,0,0.9
0.792822,0.475137,0.273368,0.332528,0.0277684,0,0,0.82
0.219848,0.158277,0.265838,0.332537,0.0058979,1,0.08099,0.8
0.89179,0.0568845,0.311061,0.332584,0.0140209,0,0,0.88
0.878938,0.678939,0.106272,0.332684,0.0210567,0,0,0.84
0.663689,0.438047,0.0975232,0.332721,0.0222758,0,0,0.88
0.0828851,0.0165466,0.38211,0.33273,8.64804e-05,2,0.437436,0.84
0.847772,0.0640807,0.533947,0.332771,0.0188452,0,0,0.74
0.118936,0.0232581,0.678492,0.332773,0.0218401,0,0,0.76
0.537111,0.803832,0.291918,0.332833,0.0036368,1,0.0392686,0.85
0.432857,0.74863,0.755617,0.332836,0.00602341,0,0,0.78
0.987097,0.882254,0.337193,0.332871,0.0257482,0,0,0.78
0.0613371,0.443303,0.831078,0.332907,0.0181393,0,0,0.79
0.625328,0.0362915,0.437808,0.332998,0.0222066,0,0,0.82
0.255173,0.755036,0.850934,0.33302,0.0230054,0,0,0.81
0.207641,0.994445,0.588567,0.333143,0.00531979,1,0.0468886,0.82
0.258337,0.013989,0.123382,0.333181,0.0276954,0,0,0.83
0.531595,0.326695,0.950492,0.333253,0.00287906,1,0.0242572,0.88
0.179402,0.540049,0.863449,0.333352,0.0147734,0,0,0.88
0.248715,0.16413,0.110381,0.333354,0.0138598,0,0,0.8
0.753258,0.817651,0.430312,0.333481,0.0028385,1,0.316882,0.82
0.0387077,0.552417,0.960162,0.333505,0.026608,0,0,0.88
0.243908,0.875081,0.447185,0.333567,0.0210538,0,0,0.78
0.862051,0.434505,0.00452666,0.333567,0.00240167,1,0.190992,0.85
0.703885,0.385378,0.678189,0.333671,0.00963093,0,0,0.81
0.261799,0.543821,0.135781,0.333796,0.030497,0,0,0.79
0.901099,0.692583,0.956062,0.333827,0.00277115,2,0.230308,0.87
0.276329,0.653061,0.7794,0.333955,0.0446975,0,0,0.84
0.478011,0.917663,0.708731,0.333987,0.0199601,0,0,0.81
0.474815,0.513772,0.339181,0.334013,0.0408369,0,0,0.87
0.0262056,0.662832,0.0487454,0.334076,0.00399758,0,0,0.83
0.903526,0.48558,0.165977,0.334084,0.0326371,0,0,0.77
0.765659,0.990477,0.800466,0.334105,0.0290153,0,0,0.84
0.77772,0.799772,0.438846,0.334118,0.00438067,1,0.258111,0.75
0.113032,0.340253,0.987421,0.334158,0.00800133,0,0,0.81
0.103588,0.0105293,0.103932,0.334165,0.00590244,0,0,0.78
0.727142,0.592025,0.124597,0.334232,0.0259192,0,0,0.82
0.205108,0.721929,0.743962,0.334235,0.0457297,0,0,0.84
0.392876,0.957044,0.683005,0.334254,0.0309877,0,0,0.81
0.87359,0.620634,0.718917,0.33433,0.0190032,0,0,0.84
0.0394332,0.823768,0.368919,0.334535,0.0296322,0,0,0.81
0.834041,0.8362,0.982214,0.334557,0.0253474,0,0,0.84
0.862079,0.818911,0.897235,0.334559,0.0190683,0,0,0.89
0.926441,0.705384,0.178797,0.334707,0.0330725,0,0,0.79
0.409211,0.337311,0.685427,0.334725,0.00776805,0,0,0.8
0.711699,0.168935,0.0153186,0.334776,0.00574708,1,0.268936,0.82
0.0980735,0.747871,0.0906631,0.334854,0.00214815,2,0.27051,0.76
0.957686,0.0273688,0.187053,0.334909,0.0182463,0,0,0.88
0.949281,0.00694608,0.272478,0.33495,0.0245734,0,0,0.72
0.585777,0.36821,0.624683,0.335624,0.00875878,0,0,0.81
0.741166,0.797272,0.803031,0.335738,0.0262838,0,0,0.84
0.0526417,0.162868,0.266295,0.336034,0.00447062,1,0.105422,0.79
0.374848,0.667084,0.803427,0.336036,0.0307718,0,0,0.8
0.866475,0.340384,0.577113,0.336043,0.0278048,0,0,0.77
0.729519,0.614932,0.541888,0.336165,0.0250117,0,0,0.73
0.330652,0.457739,0.280654,0.33617,0.00949141,0,0,0.83
0.111551,0.446114,0.930358,0.336267,0.00444555,2,0.151994,0.77
0.998199,0.988114,0.289944,0.336326,0.0158212,0,0,0.8
0.824076,0.752689,0.0579146,0.336361,0.0172774,0,0,0.74
0.178719,0.618241,0.694831,0.336383,0.031053,0,0,0.8
0.286342,0.251048,0.255215,0.336417,0.0135072,0,0,0.78
0.406621,0.972181,0.107549,0.336433,0.0187912,0,0,0.82
0.62397,0.492972,0.173667,0.336454,0.0140844,0,0,0.78
0.435203,0.784005,0.630993,0.336456,0.0115642,0,0,0.8
0.618757,0.719674,0.577059,0.336478,0.0287211,0,0,0.81
0.944518,0.74366,0.412962,0.336665,0.0270481,0,0,0.79
0.188242,0.520758,0.415705,0.336686,0.0344562,0,0,0.79
0.647536,0.697445,0.919055,0.336707,0.0128004,0,0,0.8
0.739128,0.802795,0.161796,0.336757,0.00656661,0,0,0.79
0.710874,0.920221,0.33526,0.336865,0.0082997,1,0.133709,0.78
0.488142,0.617328,0.81798,0.337129,0.00186165,1,0.33156,0.76
0.253663,0.636948,0.923073,0.337161,0.0333975,0,0,0.84
0.0486257,0.929222,0.383741,0.337222,0.0146487,0,0,0.81
0.955676,0.957969,0.166263,0.337236,0.0223729,0,0,0.72
0.0746511,0.228664,0.843159,0.337314,0.0107369,1,0.0891197,0.8
0.154475,0.602233,0.282351,0.337352,0.0213397,0,0,0.83
0.717723,0.324205,0.704564,0.337362,0.0108293,0,0,0.81
0.0415468,0.191095,0.0680561,0.337423,0.000795284,2,0.384382,0.84
0.772043,0.182512,0.852495,0.337426,0.00320077,1,0.264405,0.79
0.322679,0.522203,0.468478,0.337461,0.0123414,0,0,0.76
0.827066,0.722667,0.68537,0.337534,0.0135245,0,0,0.77
0.251296,0.864502,0.69527,0.337553,0.0147527,0,0,0.76
0.449006,0.676081,0.734791,0.337596,0.00658411,0,0,0.79
0.957032,0.838779,0.837846,0.337676,0.0137002,0,0,0.77
0.518385,0.329911,0.386801,0.337685,0.0226515,0,0,0.76
0.98398,0.528548,0.0336042,0.337784,0.0218456,0,0,0.83
0.216695,0.557979,0.0529307,0.337821,0.0204244,0,0,0.79
0.323307,0.287108,0.752887,0.33791,0.0157103,0,0,0.82
0.570556,0.516401,0.575616,0.338055,0.0226705,0,0,0.76
0.0854211,0.37255,0.289878,0.338417,0.0178805,0,0,0.73
0.0656147,0.239228,0.95345,0.338453,0.0197714,0,0,0.77
0.418595,0.0462446,0.841632,0.338539,0.0023972,3,0.309506,0.77
0.264005,0.270456,0.24877,0.33871,0.0139956,0,0,0.77
0.544217,0.539202,0.77195,0.338784,0.022646,0,0,0.76
0.446196,0.716702,0.932803,0.339006,0.00835676,0,0,0.72
0.970203,0.0714558,0.00246741,0.339012,0.0161641,0,0,0.77
0.198161,0.311221,0.139181,0.339013,0.0361031,0,0,0.77
0.63172,0.66842,0.591323,0.339162,0.0260371,0,0,0.77
0.721892,0.178024,0.867774,0.339205,0.0121149,0,0,0.8
0.0372327,0.181837,0.556351,0.339222,0.0100708,1,0.0603682,0.87
0.901972,0.914359,0.163554,0.339285,0.03299,0,0,0.77
0.411332,0.366612,0.26626,0.339357,0.036532,0,0,0.81
0.0703871,0.36109,0.140593,0.339502,0.0207029,0,0,0.79
0.199248,0.304816,0.667177,0.339579,0.0148946,0,0,0.72
0.477651,0.489941,0.854517,0.339589,0.0206053,0,0,0.77
0.486428,0.0774724,0.244974,0.339633,0.000146746,1,0.438096,0.74
0.604057,1.00299e-05,0.533766,0.339647,0.00356395,1,0.260731,0.73
0.782505,0.637734,0.606673,0.339664,0.0184415,0,0,0.8
0.905262,0.544524,0.867013,0.339729,0.0209616,0,0,0.76
0.258581,0.0831404,0.0958451,0.339747,0.0318394,0,0,0.81
0.588304,0.536847,0.768037,0.339754,0.0216768,0,0,0.78
0.222622,0.925911,0.0424426,0.339774,0.0239866,0,0,0.74
0.4432,0.128112,0.225638,0.339855,5.84223e-05,2,0.437397,0.73
0.92351,0.618098,0.527268,0.339857,0.0241262,0,0,0.8
0.088887,0.780298,0.593423,0.339858,0.00479813,1,0.114402,0.76
0.0665105,0.00955674,0.0458887,0.33986,0.0240996,0,0,0.76
0.221098,0.1989,0.145906,0.339869,0.00363903,1,0.151363,0.73
0.541221,0.268474,0.641881,0.339915,0.0317646,0,0,0.76
0.400674,0.470201,0.622075,0.339924,0.00112822,2,0.288609,0.72
0.501637,0.371329,0.164889,0.339951,0.0189428,0,0,0.78
0.81559,0.469459,0.490084,0.339963,0.00546094,0,0,0.75
0.804451,0.418746,0.271006,0.3401,0.0104795,1,0.0764703,0.74
0.617375,0.336249,0.348326,0.340106,0.00429455,1,0.321144,0.75
0.272314,0.400239,0.496017,0.340108,0.0194891,0,0,0.73
0.954071,0.508821,0.344207,0.340144,0.00753459,1,0.0498865,0.76
0.518406,0.887164,0.242403,0.340166,0.0159935,0,0,0.8
0.887906,0.767206,0.892775,0.340171,0.00163907,1,0.321786,0.8
0.179504,0.942287,0.161167,0.340197,0.0305201,0,0,0.71
0.413635,0.203169,0.789579,0.340268,0.0202214,0,0,0.81
0.835852,0.983947,0.9063,0.340268,0.00752078,0,0,0.7
0.604293,0.818247,0.887224,0.340313,0.00378794,1,0.182096,0.76
0.997676,0.937949,0.243246,0.340379,0.0312165,0,0,0.73
0.390833,0.106239,0.114575,0.34039,0.00540977,0,0,0.76
0.434181,0.647186,0.241044,0.340522,0.0347527,0,0,0.8
0.442963,0.329607,0.495268,0.340593,0.0198649,0,0,0.79
0.635235,0.964837,0.500105,0.340612,0.0179272,0,0,0.73
0.345755,0.701384,0.858967,0.340745,0.00581647,0,0,0.74
0.117964,0.370068,0.283194,0.340863,0.0154339,0,0,0.77
0.957235,0.0554286,0.14049,0.340913,0.0123724,0,0,0.74
0.541166,0.871257,0.872979,0.340917,0.001024,3,0.389159,0.79
0.791145,0.155562,0.11223,0.340924,0.022727,0,0,0.83
0.85854,0.479312,0.496309,0.341064,0.00258614,1,0.251283,0.76
0.840719,0.197194,0.606547,0.341079,0.0171299,0,0,0.59
0.284585,0.42464,0.0744032,0.34119,0.00420808,1,0.220559,0.75
0.573292,0.484629,0.618217,0.341243,0.0187212,0,0,0.77
0.676583,0.0740079,0.523633,0.341335,0.0271346,0,0,0.81
0.0552441,0.0962395,0.329413,0.341375,0.00925271,1,0.064738,0.7
0.035598,0.914975,0.199946,0.341472,0.0304404,0,0,0.73
0.345284,0.542219,0.0992818,0.341476,0.00455656,1,0.205763,0.75
0.761732,0.524496,0.764505,0.341523,0.0180017,0,0,0.75
0.267201,0.41531,0.762315,0.34155,0.0237801,0,0,0.8
0.290966,0.723666,0.0643544,0.341699,0.0179899,0,0,0.77
0.0519943,0.635696,0.576525,0.341757,0.0220156,0,0,0.69
0.856121,0.476972,0.262705,0.341877,0.000789881,1,0.390255,0.75
0.388653,0.727782,0.188929,0.341882,0.0221949,0,0,0.67
0.817877,0.970293,0.301234,0.341954,0.00222677,1,0.349268,0.84
0.347417,0.388138,0.517101,0.341997,0.0275435,0,0,0.75
0.664578,0.703436,0.715279,0.342109,0.00326239,1,0.270489,0.71
0.953456,0.513192,0.257641,0.342137,0.00331848,1,0.277101,0.73
0.307864,0.962866,0.833135,0.3422,0.00718224,0,0,0.66
0.740851,0.79359,0.414635,0.342209,0.00590426,1,0.218814,0.77
0.935958,0.176984,0.709754,0.342235,0.0087353,0,0,0.75
0.0126671,0.212146,0.201773,0.342537,0.00801228,0,0,0.7
0.547982,0.0508986,0.711915,0.342574,0.0139258,0,0,0.69
0.343509,0.889254,0.362173,0.342795,0.0296264,0,0,0.84
0.701939,0.143474,0.112615,0.342972,0.00686057,2,0.249255,0.83
0.278332,0.762914,0.186745,0.34301,0.0238373,0,0,0.78
0.204425,0.597601,0.27005,0.343153,0.0192617,0,0,0.77
0.123631,0.137741,0.379402,0.343191,0.00982701,1,0.0252361,0.73
0.380257,0.219908,0.786572,0.343249,0.0172397,0,0,0.73
0.33905,0.152668,0.0692006,0.343254,0.0298938,0,0,0.65
0.941569,0.984995,0.871287,0.343262,0.0230615,0,0,0.74
0.314741,0.880681,0.486106,0.343372,0.0134647,0,0,0.73
0.0933739,0.0857468,0.128085,0.343406,0.00633473,1,0.123943,0.74
0.621487,0.652394,0.699242,0.343506,0.0200436,0,0,0.76
0.372369,0.431674,0.793158,0.343543,0.0133599,0,0,0.79
0.724246,0.192864,0.053769,0.343551,0.0110465,1,0.0271779,0.74
0.436496,0.826948,0.209928,0.343561,0.0143813,0,0,0.71
0.791838,0.662086,0.336968,0.343564,0.00961277,0,0,0.7
0.380129,0.673125,0.0513212,0.343605,0.0150005,0,0,0.69
0.137859,0.297737,0.111837,0.343648,0.0314679,0,0,0.62
0.374449,0.114402,0.319233,0.343923,0.0075001,0,0,0.77
0.412561,0.9745,0.474099,0.343936,0.0014674,2,0.290334,0.75
0.0120625,0.226108,0.197744,0.344017,0.00653183,0,0,0.72
0.922117,0.49977,0.0651948,0.344028,0.0246782,0,0,0.78
0.0808885,0.761455,0.0279257,0.34404,0.00486055,1,0.141004,0.66
0.232024,0.459547,0.0140826,0.344089,0.0123112,0,0,0.73
0.0319062,0.270653,0.13234,0.34415,0.0259094,0,0,0.8
0.0886688,0.990024,0.657038,0.344268,0.00306056,1,0.277463,0.67
0.733667,0.724916,0.404221,0.344291,0.00362514,1,0.0404846,0.62
0.220949,0.580687,0.398854,0.34433,0.0148255,0,0,0.69
0.891476,0.976315,0.245262,0.344426,0.0290814,0,0,0.73
0.229527,0.214235,0.543052,0.344476,0.022814,0,0,0.76
0.910498,0.231393,0.490719,0.34456,0.00523689,1,0.239691,0.69
0.0954961,0.442643,0.419843,0.344581,0.00601956,1,0.111048,0.74
0.115729,0.373071,0.0306957,0.34462,0.0108275,0,0,0.76
0.133677,0.624517,0.000348181,0.34469,0.0212398,0,0,0.81
0.0552423,0.274016,0.0112899,0.344748,0.00659772,0,0,0.75
0.330081,0.359747,0.125412,0.344934,0.0159719,0,0,0.74
0.528901,0.256186,0.12056,0.344945,0.00318596,1,0.353034,0.67
0.701878,0.559365,0.520213,0.344987,0.00995135,0,0,0.68
0.867722,0.718127,0.716452,0.345007,0.0219522,0,0,0.72
0.279245,0.186642,0.494362,0.345031,0.0265181,0,0,0.72
0.707121,0.0904386,0.485562,0.345074,0.0226328,0,0,0.76
0.128542,0.241306,0.840265,0.345144,0.00113152,1,0.398354,0.71
0.955467,0.328381,0.348669,0.345153,0.0175262,0,0,0.62
0.384525,0.598524,0.897269,0.345255,0.00521067,1,0.190077,0.77
0.273658,0.823614,0.894749,0.345266,0.0169319,0,0,0.73
0.778993,0.511981,0.794544,0.345286,0.00840641,0,0,0.65
0.793393,0.971405,0.0907479,0.345326,0.00869286,1,0.208737,0.63
0.905734,0.949942,0.88215,0.345368,0.00951075,0,0,0.73
0.548262,0.742958,0.743711,0.345372,0.00187309,1,0.35184,0.71
0.935991,0.74754,0.129617,0.345746,0.0126868,0,0,0.66
0.402997,0.536787,0.438243,0.345759,0.00296231,1,0.213435,0.67
0.244913,0.0384124,0.155824,0.345802,0.0150741,0,0,0.74
0.510143,0.264433,0.583222,0.345851,0.0191749,0,0,0.7
0.181491,0.880401,0.285892,0.345858,0.00215567,1,0.242392,0.76
0.34973,0.0752094,0.900994,0.345874,0.00505872,1,0.153461,0.74
0.130658,0.0338799,0.713991,0.345881,0.00230634,1,0.319541,0.76
0.543547,0.491642,0.435546,0.345896,0.000934452,1,0.343266,0.73
0.958533,0.455163,0.831836,0.345926,0.00998065,1,0.0152968,0.75
0.299522,0.769568,0.225603,0.345927,0.02092,0,0,0.62
0.707568,0.963324,0.757117,0.345951,0.0154375,0,0,0.79
0.359697,0.638071,0.587473,0.345952,0.00120849,1,0.190291,0.68
0.743396,0.754227,0.0756976,0.345956,0.0310824,0,0,0.79
0.308264,0.107828,0.38819,0.346005,0.00580753,1,0.0706768,0.55
0.265939,0.781435,0.418159,0.346008,0.0295089,0,0,0.71
0.126197,0.860378,0.0903943,0.346016,0.0143582,0,0,0.7
0.955586,0.513072,0.104352,0.346039,0.0255955,0,0,0.66
0.29206,0.472989,0.381898,0.34605,0.0255481,0,0,0.68
0.822334,0.608299,0.760112,0.346069,0.00857938,1,0.0730783,0.74
0.489992,0.324168,0.591378,0.346218,0.0211054,0,0,0.72
0.838224,0.0733496,0.852166,0.346233,0.00722686,1,0.100355,0.61
0.372387,0.114352,0.691167,0.34629,0.00313786,1,0.277605,0.7
0.282909,0.750893,0.349459,0.346308,0.0282688,0,0,0.72
0.314817,0.524052,0.481963,0.346425,0.00337763,1,0.138766,0.61
0.663207,0.869345,0.926388,0.346439,0.00874082,1,0.209052,0.69
0.895677,0.834161,0.0326654,0.346453,0.0158221,0,0,0.77
0.461617,0.939123,0.713406,0.3465,0.00699742,0,0,0.73
0.232003,0.632143,0.368699,0.346501,0.0131998,0,0,0.72
0.100429,0.894364,0.556652,0.346592,0.0122533,0,0,0.65
0.799548,0.884143,0.0803312,0.346634,0.0163289,0,0,0.77
0.807657,0.681028,0.894097,0.346651,0.0218536,0,0,0.73
0.297063,0.075287,0.136831,0.34666,0.0249269,0,0,0.6
0.0626279,0.216363,0.975663,0.346786,0.0114872,0,0,0.58
0.474983,0.743424,0.81077,0.34679,0.00375089,2,0.236655,0.73
0.0921027,0.669358,0.556016,0.346802,0.0255953,0,0,0.69
0.788928,0.575443,0.953287,0.346812,0.00533148,0,0,0.67
0.150245,0.265008,0.457128,0.346859,0.0205933,0,0,0.67
0.618078,0.173833,0.92168,0.346929,0.00381697,2,0.2112,0.7
0.701692,0.89838,0.68774,0.346971,0.0119903,0,0,0.75
0.511936,0.335019,0.710231,0.346988,0.0257593,0,0,0.71
0.332331,0.999112,0.940657,0.347073,0.00900977,0,0,0.75
0.329407,0.145503,0.529511,0.347086,0.0139094,0,0,0.7
0.639939,0.598076,0.439422,0.347094,0.00595889,0,0,0.69
0.891381,0.434858,0.652808,0.347215,0.00811378,0,0,0.7
0.537551,0.360957,0.571272,0.347233,0.0230141,0,0,0.71
0.517885,0.375176,0.678975,0.347273,0.0210674,0,0,0.62
0.452527,0.17838,0.793815,0.34728,0.0196507,0,0,0.76
0.0917593,0.771816,0.252213,0.347289,0.0205167,0,0,0.71
0.894334,0.597285,0.797863,0.347314,0.00634487,0,0,0.68
0.785081,0.446664,0.00351865,0.347331,0.0111329,0,0,0.82
0.942525,0.171924,0.71894,0.347332,0.00363872,0,0,0.63
0.586049,0.559123,0.944867,0.347365,0.00962531,0,0,0.71
0.652465,0.112834,0.557758,0.347397,0.000463774,1,0.412625,0.71
0.461429,0.493894,0.216296,0.347401,0.0129556,0,0,0.66
0.807272,0.277465,0.1654,0.347421,0.0133586,1,0.0242687,0.69
0.816243,0.273938,0.577654,0.347424,0.00782835,0,0,0.6
0.285732,0.364577,0.225659,0.34749,0.00364345,1,0.120618,0.72
0.984028,0.766481,0.995061,0.34753,0.0131351,0,0,0.67
0.104446,0.692126,0.271755,0.347555,0.0124251,1,0.0363536,0.64
0.420653,0.433065,0.538489,0.347578,0.0218582,0,0,0.67
0.437176,0.718631,0.60663,0.347626,0.00557801,1,0.0899827,0.68
0.172402,0.303002,0.270764,0.347664,0.0135295,0,0,0.68
0.0443272,0.617363,0.392805,0.347729,0.0142752,0,0,0.7
0.141971,0.809082,0.597339,0.347776,0.0186013,0,0,0.71
0.821068,0.686932,0.454811,0.347907,0.0222614,0,0,0.69
0.372025,0.613618,0.203965,0.348013,0.00182547,1,0.295387,0.72
0.970421,0.746758,0.815221,0.348078,0.019524,0,0,0.74
0.831786,0.157534,0.483483,0.348137,0.0193796,0,0,0.58
0.337336,0.26697,0.754872,0.348161,0.00718594,0,0,0.66
0.644554,0.431318,0.382592,0.348177,0.0192393,0,0,0.64
0.627091,0.419516,0.791857,0.348195,0.0241182,0,0,0.59
0.428573,0.462961,0.722237,0.348199,0.0132576,0,0,0.69
0.925421,0.160289,0.637451,0.348226,0.00464374,2,0.118343,0.6
0.782483,0.931137,0.662937,0.348272,0.0384121,0,0,0.71
0.806698,0.556244,0.58969,0.348276,0.00356614,2,0.244879,0.67
0.24267,0.897224,0.866813,0.348309,0.0290658,0,0,0.59
0.316709,0.775263,0.481911,0.348351,0.0167791,0,0,0.65
